# <AnglePotential>
   1.40953    16.17791
   1.41162    16.12583
   1.41372    16.07164
   1.41581    16.01762
   1.41791    15.96607
   1.42000    15.91837
   1.42209    15.87452
   1.42419    15.83338
   1.42628    15.79335
   1.42838    15.75298
   1.43047    15.71141
   1.43257    15.66831
   1.43466    15.62340
   1.43676    15.57587
   1.43885    15.52413
   1.44094    15.46608
   1.44304    15.39987
   1.44513    15.32499
   1.44723    15.24309
   1.44932    15.15804
   1.45142    15.07481
   1.45351    14.99782
   1.45560    14.92956
   1.45770    14.87025
   1.45979    14.81845
   1.46189    14.77213
   1.46398    14.72951
   1.46608    14.68958
   1.46817    14.65203
   1.47027    14.61674
   1.47236    14.58329
   1.47445    14.55070
   1.47655    14.51763
   1.47864    14.48279
   1.48074    14.44541
   1.48283    14.40551
   1.48493    14.36379
   1.48702    14.32104
   1.48911    14.27750
   1.49121    14.23243
   1.49330    14.18437
   1.49540    14.13173
   1.49749    14.07368
   1.49959    14.01081
   1.50168    13.94515
   1.50378    13.87947
   1.50587    13.81600
   1.50796    13.75555
   1.51006    13.69731
   1.51215    13.63948
   1.51425    13.58028
   1.51634    13.51887
   1.51844    13.45571
   1.52053    13.39223
   1.52263    13.32983
   1.52472    13.26889
   1.52681    13.20843
   1.52891    13.14653
   1.53100    13.08131
   1.53310    13.01195
   1.53519    12.93938
   1.53729    12.86606
   1.53938    12.79491
   1.54147    12.72803
   1.54357    12.66581
   1.54566    12.60707
   1.54776    12.54984
   1.54985    12.49242
   1.55195    12.43414
   1.55404    12.37556
   1.55614    12.31789
   1.55823    12.26209
   1.56032    12.20809
   1.56242    12.15467
   1.56451    12.10005
   1.56661    12.04282
   1.56870    11.98278
   1.57080    11.92129
   1.57289    11.86090
   1.57499    11.80424
   1.57708    11.75298
   1.57917    11.70732
   1.58127    11.66623
   1.58336    11.62812
   1.58546    11.59156
   1.58755    11.55566
   1.58965    11.52015
   1.59174    11.48493
   1.59383    11.44962
   1.59593    11.41326
   1.59802    11.37443
   1.60012    11.33176
   1.60221    11.28457
   1.60431    11.23341
   1.60640    11.18004
   1.60850    11.12686
   1.61059    11.07584
   1.61268    11.02780
   1.61478    10.98222
   1.61687    10.93773
   1.61897    10.89292
   1.62106    10.84704
   1.62316    10.80031
   1.62525    10.75369
   1.62734    10.70810
   1.62944    10.66379
   1.63153    10.62004
   1.63363    10.57541
   1.63572    10.52849
   1.63782    10.47863
   1.63991    10.42636
   1.64201    10.37331
   1.64410    10.32139
   1.64619    10.27191
   1.64829    10.22496
   1.65038    10.17951
   1.65248    10.13407
   1.65457    10.08744
   1.65667    10.03938
   1.65876     9.99069
   1.66086     9.94275
   1.66295     9.89668
   1.66504     9.85268
   1.66714     9.80994
   1.66923     9.76707
   1.67133     9.72285
   1.67342     9.67687
   1.67552     9.62988
   1.67761     9.58341
   1.67970     9.53906
   1.68180     9.49770
   1.68389     9.45912
   1.68599     9.42230
   1.68808     9.38594
   1.69018     9.34913
   1.69227     9.31172
   1.69437     9.27427
   1.69646     9.23755
   1.69855     9.20197
   1.70065     9.16716
   1.70274     9.13211
   1.70484     9.09555
   1.70693     9.05662
   1.70903     9.01526
   1.71112     8.97232
   1.71322     8.92904
   1.71531     8.88635
   1.71740     8.84428
   1.71950     8.80193
   1.72159     8.75785
   1.72369     8.71084
   1.72578     8.66060
   1.72788     8.60797
   1.72997     8.55461
   1.73206     8.50209
   1.73416     8.45110
   1.73625     8.40103
   1.73835     8.35042
   1.74044     8.29768
   1.74254     8.24204
   1.74463     8.18401
   1.74673     8.12531
   1.74882     8.06798
   1.75091     8.01340
   1.75301     7.96164
   1.75510     7.91152
   1.75720     7.86137
   1.75929     7.80982
   1.76139     7.75654
   1.76348     7.70229
   1.76558     7.64848
   1.76767     7.59616
   1.76976     7.54537
   1.77186     7.49502
   1.77395     7.44339
   1.77605     7.38903
   1.77814     7.33152
   1.78024     7.27181
   1.78233     7.21178
   1.78442     7.15331
   1.78652     7.09725
   1.78861     7.04305
   1.79071     6.98914
   1.79280     6.93371
   1.79490     6.87569
   1.79699     6.81526
   1.79909     6.75370
   1.80118     6.69264
   1.80327     6.63293
   1.80537     6.57412
   1.80746     6.51458
   1.80956     6.45230
   1.81165     6.38597
   1.81375     6.31576
   1.81584     6.24343
   1.81793     6.17155
